"V1" "V2"
"820" 1.037376801 -3.01004217
"821" 1.0390084 -3.008528
"822" 1.040639281 -3.00701377
"823" 1.042269444 -3.00549948
"824" 1.043898889 -3.00398513
"825" 1.045527616 -3.00247072
"826" 1.047155625 -3.00095625
"827" 1.048782916 -2.99944172
"828" 1.050409489 -2.99792713
"829" 1.052035344 -2.99641248
"830" 1.053660481 -2.99489777
"831" 1.0552849 -2.993383
"832" 1.056908601 -2.99186817
"833" 1.058531584 -2.99035328
"834" 1.060153849 -2.98883833
"835" 1.061775396 -2.98732332
"836" 1.063396225 -2.98580825
"837" 1.065016336 -2.98429312
"838" 1.066635729 -2.98277793
"839" 1.068254404 -2.98126268
"840" 1.069872361 -2.97974737
"841" 1.0714896 -2.978232
"842" 1.073106121 -2.97671657
"843" 1.074721924 -2.97520108
"844" 1.076337009 -2.97368553
"845" 1.077951376 -2.97216992
"846" 1.079565025 -2.97065425
"847" 1.081177956 -2.96913852
"848" 1.082790169 -2.96762273
"849" 1.084401664 -2.96610688
"850" 1.086012441 -2.96459097
"851" 1.0876225 -2.963075
"852" 1.089231841 -2.96155897
"853" 1.090840464 -2.96004288
"854" 1.092448369 -2.95852673
"855" 1.094055556 -2.95701052
"856" 1.095662025 -2.95549425
"857" 1.097267776 -2.95397792
"858" 1.098872809 -2.95246153
"859" 1.100477124 -2.95094508
"860" 1.102080721 -2.94942857
"861" 1.1036836 -2.947912
"862" 1.105285761 -2.94639537
"863" 1.106887204 -2.94487868
"864" 1.108487929 -2.94336193
"865" 1.110087936 -2.94184512
"866" 1.111687225 -2.94032825
"867" 1.113285796 -2.93881132
"868" 1.114883649 -2.93729433
"869" 1.116480784 -2.93577728
"870" 1.118077201 -2.93426017
"871" 1.1196729 -2.932743
"872" 1.121267881 -2.93122577
"873" 1.122862144 -2.92970848
"874" 1.124455689 -2.92819113
"875" 1.126048516 -2.92667372
"876" 1.127640625 -2.92515625
"877" 1.129232016 -2.92363872
"878" 1.130822689 -2.92212113
"879" 1.132412644 -2.92060348
"880" 1.134001881 -2.91908577
"881" 1.1355904 -2.917568
"882" 1.137178201 -2.91605017
"883" 1.138765284 -2.91453228
"884" 1.140351649 -2.91301433
"885" 1.141937296 -2.91149632
"886" 1.143522225 -2.90997825
"887" 1.145106436 -2.90846012
"888" 1.146689929 -2.90694193
"889" 1.148272704 -2.90542368
"890" 1.149854761 -2.90390537
"891" 1.1514361 -2.902387
"892" 1.153016721 -2.90086857
"893" 1.154596624 -2.89935008
"894" 1.156175809 -2.89783153
"895" 1.157754276 -2.89631292
"896" 1.159332025 -2.89479425
"897" 1.160909056 -2.89327552
"898" 1.162485369 -2.89175673
"899" 1.164060964 -2.89023788
"900" 1.165635841 -2.88871897
"901" 1.16721 -2.8872
"902" 1.168783441 -2.88568097
"903" 1.170356164 -2.88416188
"904" 1.171928169 -2.88264273
"905" 1.173499456 -2.88112352
"906" 1.175070025 -2.87960425
"907" 1.176639876 -2.87808492
"908" 1.178209009 -2.87656553
"909" 1.179777424 -2.87504608
"910" 1.181345121 -2.87352657
"911" 1.1829121 -2.872007
"912" 1.184478361 -2.87048737
"913" 1.186043904 -2.86896768
"914" 1.187608729 -2.86744793
"915" 1.189172836 -2.86592812
"916" 1.190736225 -2.86440825
"917" 1.192298896 -2.86288832
"918" 1.193860849 -2.86136833
"919" 1.195422084 -2.85984828
"920" 1.196982601 -2.85832817
"921" 1.1985424 -2.856808
"922" 1.200101481 -2.85528777
"923" 1.201659844 -2.85376748
"924" 1.203217489 -2.85224713
"925" 1.204774416 -2.85072672
"926" 1.206330625 -2.84920625
"927" 1.207886116 -2.84768572
"928" 1.209440889 -2.84616513
"929" 1.210994944 -2.84464448
"930" 1.212548281 -2.84312377
"931" 1.2141009 -2.841603
"932" 1.215652801 -2.84008217
"933" 1.217203984 -2.83856128
"934" 1.218754449 -2.83704033
"935" 1.220304196 -2.83551932
"936" 1.221853225 -2.83399825
"937" 1.223401536 -2.83247712
"938" 1.224949129 -2.83095593
"939" 1.226496004 -2.82943468
"940" 1.228042161 -2.82791337
"941" 1.2295876 -2.826392
"942" 1.231132321 -2.82487057
"943" 1.232676324 -2.82334908
"944" 1.234219609 -2.82182753
"945" 1.235762176 -2.82030592
"946" 1.237304025 -2.81878425
"947" 1.238845156 -2.81726252
"948" 1.240385569 -2.81574073
"949" 1.241925264 -2.81421888
"950" 1.243464241 -2.81269697
"951" 1.2450025 -2.811175
"952" 1.246540041 -2.80965297
"953" 1.248076864 -2.80813088
"954" 1.249612969 -2.80660873
"955" 1.251148356 -2.80508652
"956" 1.252683025 -2.80356425
"957" 1.254216976 -2.80204192
"958" 1.255750209 -2.80051953
"959" 1.257282724 -2.79899708
"960" 1.258814521 -2.79747457
"961" 1.2603456 -2.795952
"962" 1.261875961 -2.79442937
"963" 1.263405604 -2.79290668
"964" 1.264934529 -2.79138393
"965" 1.266462736 -2.78986112
"966" 1.267990225 -2.78833825
"967" 1.269516996 -2.78681532
"968" 1.271043049 -2.78529233
"969" 1.272568384 -2.78376928
"970" 1.274093001 -2.78224617
"971" 1.2756169 -2.780723
"972" 1.277140081 -2.77919977
"973" 1.278662544 -2.77767648
"974" 1.280184289 -2.77615313
"975" 1.281705316 -2.77462972
"976" 1.283225625 -2.77310625
"977" 1.284745216 -2.77158272
"978" 1.286264089 -2.77005913
"979" 1.287782244 -2.76853548
"980" 1.289299681 -2.76701177
"981" 1.2908164 -2.765488
"982" 1.292332401 -2.76396417
"983" 1.293847684 -2.76244028
"984" 1.295362249 -2.76091633
"985" 1.296876096 -2.75939232
"986" 1.298389225 -2.75786825
"987" 1.299901636 -2.75634412
"988" 1.301413329 -2.75481993
"989" 1.302924304 -2.75329568
"990" 1.304434561 -2.75177137
"991" 1.3059441 -2.750247
"992" 1.307452921 -2.74872257
"993" 1.308961024 -2.74719808
"994" 1.310468409 -2.74567353
"995" 1.311975076 -2.74414892
"996" 1.313481025 -2.74262425
"997" 1.314986256 -2.74109952
"998" 1.316490769 -2.73957473
"999" 1.317994564 -2.73804988
"1000" 1.319497641 -2.73652497
"1001" 1.321 -2.735
"1002" 1.322501641 -2.73347497
"1003" 1.324002564 -2.73194988
"1004" 1.325502769 -2.73042473
"1005" 1.327002256 -2.72889952
"1006" 1.328501025 -2.72737425
"1007" 1.329999076 -2.72584892
"1008" 1.331496409 -2.72432353
"1009" 1.332993024 -2.72279808
"1010" 1.334488921 -2.72127257
"1011" 1.3359841 -2.719747
"1012" 1.337478561 -2.71822137
"1013" 1.338972304 -2.71669568
"1014" 1.340465329 -2.71516993
"1015" 1.341957636 -2.71364412
"1016" 1.343449225 -2.71211825
"1017" 1.344940096 -2.71059232
"1018" 1.346430249 -2.70906633
"1019" 1.347919684 -2.70754028
"1020" 1.349408401 -2.70601417
"1021" 1.3508964 -2.704488
"1022" 1.352383681 -2.70296177
"1023" 1.353870244 -2.70143548
"1024" 1.355356089 -2.69990913
"1025" 1.356841216 -2.69838272
"1026" 1.358325625 -2.69685625
"1027" 1.359809316 -2.69532972
"1028" 1.361292289 -2.69380313
"1029" 1.362774544 -2.69227648
"1030" 1.364256081 -2.69074977
"1031" 1.3657369 -2.689223
"1032" 1.367217001 -2.68769617
"1033" 1.368696384 -2.68616928
"1034" 1.370175049 -2.68464233
"1035" 1.371652996 -2.68311532
"1036" 1.373130225 -2.68158825
"1037" 1.374606736 -2.68006112
"1038" 1.376082529 -2.67853393
"1039" 1.377557604 -2.67700668
"1040" 1.379031961 -2.67547937
"1041" 1.3805056 -2.673952
"1042" 1.381978521 -2.67242457
"1043" 1.383450724 -2.67089708
"1044" 1.384922209 -2.66936953
"1045" 1.386392976 -2.66784192
"1046" 1.387863025 -2.66631425
"1047" 1.389332356 -2.66478652
"1048" 1.390800969 -2.66325873
"1049" 1.392268864 -2.66173088
"1050" 1.393736041 -2.66020297
"1051" 1.3952025 -2.658675
"1052" 1.396668241 -2.65714697
"1053" 1.398133264 -2.65561888
"1054" 1.399597569 -2.65409073
"1055" 1.401061156 -2.65256252
"1056" 1.402524025 -2.65103425
"1057" 1.403986176 -2.64950592
"1058" 1.405447609 -2.64797753
"1059" 1.406908324 -2.64644908
"1060" 1.408368321 -2.64492057
"1061" 1.4098276 -2.643392
"1062" 1.411286161 -2.64186337
"1063" 1.412744004 -2.64033468
"1064" 1.414201129 -2.63880593
"1065" 1.415657536 -2.63727712
"1066" 1.417113225 -2.63574825
"1067" 1.418568196 -2.63421932
"1068" 1.420022449 -2.63269033
"1069" 1.421475984 -2.63116128
"1070" 1.422928801 -2.62963217
"1071" 1.4243809 -2.628103
"1072" 1.425832281 -2.62657377
"1073" 1.427282944 -2.62504448
"1074" 1.428732889 -2.62351513
"1075" 1.430182116 -2.62198572
"1076" 1.431630625 -2.62045625
"1077" 1.433078416 -2.61892672
"1078" 1.434525489 -2.61739713
"1079" 1.435971844 -2.61586748
"1080" 1.437417481 -2.61433777
"1081" 1.4388624 -2.612808
"1082" 1.440306601 -2.61127817
"1083" 1.441750084 -2.60974828
"1084" 1.443192849 -2.60821833
"1085" 1.444634896 -2.60668832
"1086" 1.446076225 -2.60515825
"1087" 1.447516836 -2.60362812
"1088" 1.448956729 -2.60209793
"1089" 1.450395904 -2.60056768
"1090" 1.451834361 -2.59903737
"1091" 1.4532721 -2.597507
"1092" 1.454709121 -2.59597657
"1093" 1.456145424 -2.59444608
"1094" 1.457581009 -2.59291553
"1095" 1.459015876 -2.59138492
"1096" 1.460450025 -2.58985425
"1097" 1.461883456 -2.58832352
"1098" 1.463316169 -2.58679273
"1099" 1.464748164 -2.58526188
"1100" 1.466179441 -2.58373097
"1101" 1.46761 -2.5822
"1102" 1.469039841 -2.58066897
"1103" 1.470468964 -2.57913788
"1104" 1.471897369 -2.57760673
"1105" 1.473325056 -2.57607552
"1106" 1.474752025 -2.57454425
"1107" 1.476178276 -2.57301292
"1108" 1.477603809 -2.57148153
"1109" 1.479028624 -2.56995008
"1110" 1.480452721 -2.56841857
"1111" 1.4818761 -2.566887
"1112" 1.483298761 -2.56535537
"1113" 1.484720704 -2.56382368
"1114" 1.486141929 -2.56229193
"1115" 1.487562436 -2.56076012
"1116" 1.488982225 -2.55922825
"1117" 1.490401296 -2.55769632
"1118" 1.491819649 -2.55616433
"1119" 1.493237284 -2.55463228
"1120" 1.494654201 -2.55310017
"1121" 1.4960704 -2.551568
"1122" 1.497485881 -2.55003577
"1123" 1.498900644 -2.54850348
"1124" 1.500314689 -2.54697113
"1125" 1.501728016 -2.54543872
"1126" 1.503140625 -2.54390625
"1127" 1.504552516 -2.54237372
"1128" 1.505963689 -2.54084113
"1129" 1.507374144 -2.53930848
"1130" 1.508783881 -2.53777577
"1131" 1.5101929 -2.536243
"1132" 1.511601201 -2.53471017
"1133" 1.513008784 -2.53317728
"1134" 1.514415649 -2.53164433
"1135" 1.515821796 -2.53011132
"1136" 1.517227225 -2.52857825
"1137" 1.518631936 -2.52704512
"1138" 1.520035929 -2.52551193
"1139" 1.521439204 -2.52397868
"1140" 1.522841761 -2.52244537
"1141" 1.5242436 -2.520912
"1142" 1.525644721 -2.51937857
"1143" 1.527045124 -2.51784508
"1144" 1.528444809 -2.51631153
"1145" 1.529843776 -2.51477792
"1146" 1.531242025 -2.51324425
"1147" 1.532639556 -2.51171052
"1148" 1.534036369 -2.51017673
"1149" 1.535432464 -2.50864288
"1150" 1.536827841 -2.50710897
"1151" 1.5382225 -2.505575
"1152" 1.539616441 -2.50404097
"1153" 1.541009664 -2.50250688
"1154" 1.542402169 -2.50097273
"1155" 1.543793956 -2.49943852
"1156" 1.545185025 -2.49790425
"1157" 1.546575376 -2.49636992
"1158" 1.547965009 -2.49483553
"1159" 1.549353924 -2.49330108
"1160" 1.550742121 -2.49176657
"1161" 1.5521296 -2.490232
"1162" 1.553516361 -2.48869737
"1163" 1.554902404 -2.48716268
"1164" 1.556287729 -2.48562793
"1165" 1.557672336 -2.48409312
"1166" 1.559056225 -2.48255825
"1167" 1.560439396 -2.48102332
"1168" 1.561821849 -2.47948833
"1169" 1.563203584 -2.47795328
"1170" 1.564584601 -2.47641817
"1171" 1.5659649 -2.474883
"1172" 1.567344481 -2.47334777
"1173" 1.568723344 -2.47181248
"1174" 1.570101489 -2.47027713
"1175" 1.571478916 -2.46874172
"1176" 1.572855625 -2.46720625
"1177" 1.574231616 -2.46567072
"1178" 1.575606889 -2.46413513
"1179" 1.576981444 -2.46259948
"1180" 1.578355281 -2.46106377
"1181" 1.5797284 -2.459528
"1182" 1.581100801 -2.45799217
"1183" 1.582472484 -2.45645628
"1184" 1.583843449 -2.45492033
"1185" 1.585213696 -2.45338432
"1186" 1.586583225 -2.45184825
"1187" 1.587952036 -2.45031212
"1188" 1.589320129 -2.44877593
"1189" 1.590687504 -2.44723968
"1190" 1.592054161 -2.44570337
"1191" 1.5934201 -2.444167
"1192" 1.594785321 -2.44263057
"1193" 1.596149824 -2.44109408
"1194" 1.597513609 -2.43955753
"1195" 1.598876676 -2.43802092
"1196" 1.600239025 -2.43648425
"1197" 1.601600656 -2.43494752
"1198" 1.602961569 -2.43341073
"1199" 1.604321764 -2.43187388
"1200" 1.605681241 -2.43033697
"1201" 1.60704 -2.4288
"1202" 1.608398041 -2.42726297
"1203" 1.609755364 -2.42572588
"1204" 1.611111969 -2.42418873
"1205" 1.612467856 -2.42265152
"1206" 1.613823025 -2.42111425
"1207" 1.615177476 -2.41957692
"1208" 1.616531209 -2.41803953
"1209" 1.617884224 -2.41650208
"1210" 1.619236521 -2.41496457
"1211" 1.6205881 -2.413427
"1212" 1.621938961 -2.41188937
"1213" 1.623289104 -2.41035168
"1214" 1.624638529 -2.40881393
"1215" 1.625987236 -2.40727612
"1216" 1.627335225 -2.40573825
"1217" 1.628682496 -2.40420032
"1218" 1.630029049 -2.40266233
"1219" 1.631374884 -2.40112428
"1220" 1.632720001 -2.39958617
"1221" 1.6340644 -2.398048
"1222" 1.635408081 -2.39650977
"1223" 1.636751044 -2.39497148
"1224" 1.638093289 -2.39343313
"1225" 1.639434816 -2.39189472
"1226" 1.640775625 -2.39035625
"1227" 1.642115716 -2.38881772
"1228" 1.643455089 -2.38727913
"1229" 1.644793744 -2.38574048
"1230" 1.646131681 -2.38420177
"1231" 1.6474689 -2.382663
"1232" 1.648805401 -2.38112417
"1233" 1.650141184 -2.37958528
"1234" 1.651476249 -2.37804633
"1235" 1.652810596 -2.37650732
"1236" 1.654144225 -2.37496825
"1237" 1.655477136 -2.37342912
"1238" 1.656809329 -2.37188993
"1239" 1.658140804 -2.37035068
"1240" 1.659471561 -2.36881137
"1241" 1.6608016 -2.367272
"1242" 1.662130921 -2.36573257
"1243" 1.663459524 -2.36419308
"1244" 1.664787409 -2.36265353
"1245" 1.666114576 -2.36111392
"1246" 1.667441025 -2.35957425
"1247" 1.668766756 -2.35803452
"1248" 1.670091769 -2.35649473
"1249" 1.671416064 -2.35495488
"1250" 1.672739641 -2.35341497
"1251" 1.6740625 -2.351875
"1252" 1.675384641 -2.35033497
"1253" 1.676706064 -2.34879488
"1254" 1.678026769 -2.34725473
"1255" 1.679346756 -2.34571452
"1256" 1.680666025 -2.34417425
"1257" 1.681984576 -2.34263392
"1258" 1.683302409 -2.34109353
"1259" 1.684619524 -2.33955308
"1260" 1.685935921 -2.33801257
"1261" 1.6872516 -2.336472
"1262" 1.688566561 -2.33493137
"1263" 1.689880804 -2.33339068
"1264" 1.691194329 -2.33184993
"1265" 1.692507136 -2.33030912
"1266" 1.693819225 -2.32876825
"1267" 1.695130596 -2.32722732
"1268" 1.696441249 -2.32568633
"1269" 1.697751184 -2.32414528
"1270" 1.699060401 -2.32260417
"1271" 1.7003689 -2.321063
"1272" 1.701676681 -2.31952177
"1273" 1.702983744 -2.31798048
"1274" 1.704290089 -2.31643913
"1275" 1.705595716 -2.31489772
"1276" 1.706900625 -2.31335625
"1277" 1.708204816 -2.31181472
"1278" 1.709508289 -2.31027313
"1279" 1.710811044 -2.30873148
"1280" 1.712113081 -2.30718977
"1281" 1.7134144 -2.305648
"1282" 1.714715001 -2.30410617
"1283" 1.716014884 -2.30256428
"1284" 1.717314049 -2.30102233
"1285" 1.718612496 -2.29948032
"1286" 1.719910225 -2.29793825
"1287" 1.721207236 -2.29639612
"1288" 1.722503529 -2.29485393
"1289" 1.723799104 -2.29331168
"1290" 1.725093961 -2.29176937
"1291" 1.7263881 -2.290227
"1292" 1.727681521 -2.28868457
"1293" 1.728974224 -2.28714208
"1294" 1.730266209 -2.28559953
"1295" 1.731557476 -2.28405692
"1296" 1.732848025 -2.28251425
"1297" 1.734137856 -2.28097152
"1298" 1.735426969 -2.27942873
"1299" 1.736715364 -2.27788588
"1300" 1.738003041 -2.27634297
"1301" 1.73929 -2.2748
"1302" 1.740576241 -2.27325697
"1303" 1.741861764 -2.27171388
"1304" 1.743146569 -2.27017073
"1305" 1.744430656 -2.26862752
"1306" 1.745714025 -2.26708425
"1307" 1.746996676 -2.26554092
"1308" 1.748278609 -2.26399753
"1309" 1.749559824 -2.26245408
"1310" 1.750840321 -2.26091057
"1311" 1.7521201 -2.259367
"1312" 1.753399161 -2.25782337
"1313" 1.754677504 -2.25627968
"1314" 1.755955129 -2.25473593
"1315" 1.757232036 -2.25319212
"1316" 1.758508225 -2.25164825
"1317" 1.759783696 -2.25010432
"1318" 1.761058449 -2.24856033
"1319" 1.762332484 -2.24701628
"1320" 1.763605801 -2.24547217
"1321" 1.7648784 -2.243928
"1322" 1.766150281 -2.24238377
"1323" 1.767421444 -2.24083948
"1324" 1.768691889 -2.23929513
"1325" 1.769961616 -2.23775072
"1326" 1.771230625 -2.23620625
"1327" 1.772498916 -2.23466172
"1328" 1.773766489 -2.23311713
"1329" 1.775033344 -2.23157248
"1330" 1.776299481 -2.23002777
"1331" 1.7775649 -2.228483
"1332" 1.778829601 -2.22693817
"1333" 1.780093584 -2.22539328
"1334" 1.781356849 -2.22384833
"1335" 1.782619396 -2.22230332
"1336" 1.783881225 -2.22075825
"1337" 1.785142336 -2.21921312
"1338" 1.786402729 -2.21766793
"1339" 1.787662404 -2.21612268
"1340" 1.788921361 -2.21457737
"1341" 1.7901796 -2.213032
"1342" 1.791437121 -2.21148657
"1343" 1.792693924 -2.20994108
"1344" 1.793950009 -2.20839553
"1345" 1.795205376 -2.20684992
"1346" 1.796460025 -2.20530425
"1347" 1.797713956 -2.20375852
"1348" 1.798967169 -2.20221273
"1349" 1.800219664 -2.20066688
"1350" 1.801471441 -2.19912097
"1351" 1.8027225 -2.197575
"1352" 1.803972841 -2.19602897
"1353" 1.805222464 -2.19448288
"1354" 1.806471369 -2.19293673
"1355" 1.807719556 -2.19139052
"1356" 1.808967025 -2.18984425
"1357" 1.810213776 -2.18829792
"1358" 1.811459809 -2.18675153
"1359" 1.812705124 -2.18520508
"1360" 1.813949721 -2.18365857
"1361" 1.8151936 -2.182112
"1362" 1.816436761 -2.18056537
"1363" 1.817679204 -2.17901868
"1364" 1.818920929 -2.17747193
"1365" 1.820161936 -2.17592512
"1366" 1.821402225 -2.17437825
"1367" 1.822641796 -2.17283132
"1368" 1.823880649 -2.17128433
"1369" 1.825118784 -2.16973728
"1370" 1.826356201 -2.16819017
"1371" 1.8275929 -2.166643
"1372" 1.828828881 -2.16509577
"1373" 1.830064144 -2.16354848
"1374" 1.831298689 -2.16200113
"1375" 1.832532516 -2.16045372
"1376" 1.833765625 -2.15890625
"1377" 1.834998016 -2.15735872
"1378" 1.836229689 -2.15581113
"1379" 1.837460644 -2.15426348
"1380" 1.838690881 -2.15271577
"1381" 1.8399204 -2.151168
"1382" 1.841149201 -2.14962017
"1383" 1.842377284 -2.14807228
"1384" 1.843604649 -2.14652433
"1385" 1.844831296 -2.14497632
"1386" 1.846057225 -2.14342825
"1387" 1.847282436 -2.14188012
"1388" 1.848506929 -2.14033193
"1389" 1.849730704 -2.13878368
"1390" 1.850953761 -2.13723537
"1391" 1.8521761 -2.135687
"1392" 1.853397721 -2.13413857
"1393" 1.854618624 -2.13259008
"1394" 1.855838809 -2.13104153
"1395" 1.857058276 -2.12949292
"1396" 1.858277025 -2.12794425
"1397" 1.859495056 -2.12639552
"1398" 1.860712369 -2.12484673
"1399" 1.861928964 -2.12329788
"1400" 1.863144841 -2.12174897
"1401" 1.86436 -2.1202
"1402" 1.865574441 -2.11865097
"1403" 1.866788164 -2.11710188
"1404" 1.868001169 -2.11555273
"1405" 1.869213456 -2.11400352
"1406" 1.870425025 -2.11245425
"1407" 1.871635876 -2.11090492
"1408" 1.872846009 -2.10935553
"1409" 1.874055424 -2.10780608
"1410" 1.875264121 -2.10625657
"1411" 1.8764721 -2.104707
"1412" 1.877679361 -2.10315737
"1413" 1.878885904 -2.10160768
"1414" 1.880091729 -2.10005793
"1415" 1.881296836 -2.09850812
"1416" 1.882501225 -2.09695825
"1417" 1.883704896 -2.09540832
"1418" 1.884907849 -2.09385833
"1419" 1.886110084 -2.09230828
"1420" 1.887311601 -2.09075817
"1421" 1.8885124 -2.089208
"1422" 1.889712481 -2.08765777
"1423" 1.890911844 -2.08610748
"1424" 1.892110489 -2.08455713
"1425" 1.893308416 -2.08300672
"1426" 1.894505625 -2.08145625
"1427" 1.895702116 -2.07990572
"1428" 1.896897889 -2.07835513
"1429" 1.898092944 -2.07680448
"1430" 1.899287281 -2.07525377
"1431" 1.9004809 -2.073703
"1432" 1.901673801 -2.07215217
"1433" 1.902865984 -2.07060128
"1434" 1.904057449 -2.06905033
"1435" 1.905248196 -2.06749932
"1436" 1.906438225 -2.06594825
"1437" 1.907627536 -2.06439712
"1438" 1.908816129 -2.06284593
"1439" 1.910004004 -2.06129468
"1440" 1.911191161 -2.05974337
"1441" 1.9123776 -2.058192
"1442" 1.913563321 -2.05664057
